0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000111e-01 9.560359026697470451e-04 1.876362751613870877e-03 0.000000000000000000e+00 9.470285442925635566e-03 2.156538700385455740e-02 0.000000000000000000e+00
4.000000000000000222e-01 1.120794639651699273e-03 8.693017549448430262e-03 0.000000000000000000e+00 4.151505203216028506e-02 2.902221910380156644e-02 0.000000000000000000e+00
5.999999999999999778e-01 4.120934241934771404e-03 1.771878082147347946e-02 0.000000000000000000e+00 6.034261022436277627e-02 2.329339504137326045e-02 0.000000000000000000e+00
8.000000000000000444e-01 1.028400255984339949e-02 1.422738978520458886e-02 0.000000000000000000e+00 5.511599533465138395e-02 2.184688242621107834e-02 0.000000000000000000e+00
1.000000000000000000e+00 1.818723315438538005e-02 1.506774237759257035e-02 0.000000000000000000e+00 2.550293215765975577e-02 2.183767811914445398e-02 0.000000000000000000e+00
1.199999999999999956e+00 1.979945663824588323e-02 1.446911082338601419e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000133e+00 1.999627629571647247e-02 1.407840991118582651e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000089e+00 2.647559664622200701e-02 1.447904420850732246e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000044e+00 2.782218277769142600e-02 1.368769370741010349e-02 0.000000000000000000e+00 1.871882598881490292e-02 4.448974165705169709e-02 0.000000000000000000e+00
2.000000000000000000e+00 2.627215511060063124e-02 1.315679432065642446e-02 0.000000000000000000e+00 3.263287021006577859e-02 3.988885292548081940e-02 0.000000000000000000e+00
2.200000000000000178e+00 2.500001224527668292e-02 1.287479279470845478e-02 0.000000000000000000e+00 4.429095064330090120e-02 3.931400120468663689e-02 0.000000000000000000e+00
2.399999999999999911e+00 2.747802562604282489e-02 1.156674182821350143e-02 0.000000000000000000e+00 4.298159751481853835e-02 4.084209053585111798e-02 0.000000000000000000e+00
2.600000000000000089e+00 3.211957201727855954e-02 1.325634352429406158e-02 0.000000000000000000e+00 2.268780581253733095e-02 3.793809241429174639e-02 0.000000000000000000e+00
2.800000000000000266e+00 3.223611080515383087e-02 1.422266170883156045e-02 0.000000000000000000e+00 1.771165158564978748e-02 2.416697678132132682e-02 0.000000000000000000e+00
3.000000000000000000e+00 2.903169752428074943e-02 1.478659158991211912e-02 0.000000000000000000e+00 3.558221703011169544e-03 2.501306319413554649e-02 0.000000000000000000e+00
3.200000000000000178e+00 1.991855851482011303e-02 2.527320042674205749e-02 0.000000000000000000e+00 1.334401203026804907e-02 2.716271718536053537e-02 0.000000000000000000e+00
3.399999999999999911e+00 1.569114732250291577e-02 2.522987256433661951e-02 0.000000000000000000e+00 1.851811288084813378e-02 2.725686986899500397e-02 0.000000000000000000e+00
3.600000000000000089e+00 1.580225918104524382e-02 2.450332415509342415e-02 0.000000000000000000e+00 2.422604993207181506e-02 2.950425144054859283e-02 0.000000000000000000e+00
3.800000000000000266e+00 2.096774362838801573e-02 2.391561376250992202e-02 0.000000000000000000e+00 3.796299821288134924e-02 4.314854681481351817e-02 0.000000000000000000e+00
4.000000000000000000e+00 1.958612640240711689e-02 2.469373552790645951e-02 0.000000000000000000e+00 2.359060101704753970e-02 2.957949714251804571e-02 0.000000000000000000e+00
4.200000000000000178e+00 2.272833674809508764e-02 2.595378333658988554e-02 0.000000000000000000e+00 1.878641651504771304e-02 2.948364541522083271e-02 0.000000000000000000e+00
4.400000000000000355e+00 2.446707042488763251e-02 2.486189553994485116e-02 0.000000000000000000e+00 2.417188171628718157e-02 2.827118718574908943e-02 0.000000000000000000e+00
4.600000000000000533e+00 2.131849787516464437e-02 2.400689171545176276e-02 0.000000000000000000e+00 4.569260849369286004e-02 5.367063797221068022e-02 0.000000000000000000e+00
4.799999999999999822e+00 2.410982137610203496e-02 2.396723609674958344e-02 0.000000000000000000e+00 3.622425550845315839e-02 6.001250385837352680e-02 0.000000000000000000e+00
5.000000000000000000e+00 2.853135007649111946e-02 2.437993013923658858e-02 0.000000000000000000e+00 2.920251811162007105e-02 5.294618542003537431e-02 0.000000000000000000e+00
5.200000000000000178e+00 2.655432604888410125e-02 2.309212613750762089e-02 0.000000000000000000e+00 2.216566761546796480e-02 1.037057284485093898e-02 0.000000000000000000e+00
5.400000000000000355e+00 1.785198986796250262e-02 2.041494368042753166e-02 0.000000000000000000e+00 1.700179952587532739e-02 1.071557677668621457e-02 0.000000000000000000e+00
5.600000000000000533e+00 9.728581526346388383e-03 1.963070767155318530e-02 0.000000000000000000e+00 2.055117895255774083e-02 7.713213599007469334e-02 0.000000000000000000e+00
5.799999999999999822e+00 9.904961954861552995e-03 1.997609189918110248e-02 0.000000000000000000e+00 3.722662333376664662e-02 7.887972837017026562e-02 0.000000000000000000e+00
6.000000000000000000e+00 1.693960068418704293e-02 1.990854753930023160e-02 0.000000000000000000e+00 1.487643081162587366e-02 9.608046390137736648e-03 0.000000000000000000e+00
6.200000000000000178e+00 2.724618466170221007e-02 2.029667907026982618e-02 0.000000000000000000e+00 1.293801212656126888e-02 8.760912227985343317e-03 0.000000000000000000e+00
6.400000000000000355e+00 2.543490934082155708e-02 2.024536998112560354e-02 0.000000000000000000e+00 7.166074122454568762e-03 8.400582025908676434e-03 0.000000000000000000e+00
