0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000111e-01 1.757515313098256260e-01 2.710899409499926277e-02 1.000000000000000000e+00 3.646387154052940782e-02 2.103079049670792192e-02 0.000000000000000000e+00
4.000000000000000222e-01 3.351524763959878861e-01 3.449028731814959142e-02 1.000000000000000000e+00 1.428494814765904897e-01 2.513442004006628469e-02 1.000000000000000000e+00
5.999999999999999778e-01 5.165516473682144616e-01 4.269050140988183556e-02 1.000000000000000000e+00 2.749188889921141965e-01 4.274916641408900431e-02 1.000000000000000000e+00
8.000000000000000444e-01 5.759731018094249588e-01 5.001996659431633824e-02 1.000000000000000000e+00 3.534499232745234032e-01 5.328851648726442430e-02 1.000000000000000000e+00
1.000000000000000000e+00 5.942371160028191435e-01 5.166701772914326224e-02 1.000000000000000000e+00 3.887801414339727146e-01 5.224199711697985471e-02 1.000000000000000000e+00
1.199999999999999956e+00 5.727989887871131058e-01 4.779125521464317600e-02 1.000000000000000000e+00 3.830222125987963744e-01 4.917065462381409874e-02 1.000000000000000000e+00
1.400000000000000133e+00 5.633387339679138961e-01 4.735237920314257221e-02 1.000000000000000000e+00 3.835593320106030490e-01 5.797900998476251261e-02 1.000000000000000000e+00
1.600000000000000089e+00 5.600586083725546116e-01 5.398853645855140188e-02 1.000000000000000000e+00 4.118036996484283896e-01 5.611358033238497689e-02 1.000000000000000000e+00
1.800000000000000044e+00 5.437274802842755328e-01 4.805626820417135264e-02 1.000000000000000000e+00 4.250288033290416378e-01 5.174428719630425055e-02 1.000000000000000000e+00
2.000000000000000000e+00 5.108872857639970011e-01 4.918398945217886814e-02 1.000000000000000000e+00 4.172477340350583819e-01 4.977856011752355980e-02 1.000000000000000000e+00
2.200000000000000178e+00 5.030166763687707876e-01 4.674891335593733821e-02 1.000000000000000000e+00 3.950955056550569111e-01 5.028326839835955270e-02 1.000000000000000000e+00
2.399999999999999911e+00 4.864305994538588584e-01 4.512947285287831345e-02 1.000000000000000000e+00 3.936870349981058115e-01 5.030812372850052006e-02 1.000000000000000000e+00
2.600000000000000089e+00 4.963748120220386473e-01 5.045049428549819304e-02 1.000000000000000000e+00 3.903032210134396718e-01 5.023626429323407860e-02 1.000000000000000000e+00
2.800000000000000266e+00 5.067311413031120315e-01 5.094840720125434763e-02 1.000000000000000000e+00 3.631453996479162560e-01 4.654422845077545168e-02 1.000000000000000000e+00
3.000000000000000000e+00 4.855046642068142626e-01 4.698835797940878467e-02 1.000000000000000000e+00 3.288665618887025577e-01 4.405105747537151062e-02 1.000000000000000000e+00
3.200000000000000178e+00 4.408996547707059732e-01 5.300192343086162355e-02 1.000000000000000000e+00 3.139436754471959801e-01 4.384928831896944823e-02 1.000000000000000000e+00
3.399999999999999911e+00 3.806535979567384209e-01 5.722803750369853670e-02 1.000000000000000000e+00 3.031085444225549153e-01 4.437644813212796024e-02 1.000000000000000000e+00
3.600000000000000089e+00 3.574134248307240247e-01 5.874602435815614448e-02 1.000000000000000000e+00 2.956127092414474467e-01 4.144498769732055110e-02 1.000000000000000000e+00
3.800000000000000266e+00 3.427635161512093687e-01 5.899788709683868870e-02 1.000000000000000000e+00 3.005247445727788347e-01 5.423872067831173732e-02 1.000000000000000000e+00
4.000000000000000000e+00 3.199576886817230292e-01 5.412355092368217185e-02 1.000000000000000000e+00 3.176649780938983758e-01 5.107228428451171531e-02 1.000000000000000000e+00
4.200000000000000178e+00 3.208298034433674784e-01 5.062468479894116635e-02 1.000000000000000000e+00 3.210470897842986893e-01 5.245439311454545145e-02 1.000000000000000000e+00
4.400000000000000355e+00 3.089718439495612312e-01 5.172209146691517795e-02 1.000000000000000000e+00 3.187611398374206040e-01 5.180143099122351547e-02 1.000000000000000000e+00
4.600000000000000533e+00 2.716284436060128482e-01 5.035073231226751961e-02 1.000000000000000000e+00 3.103279068864530088e-01 5.078186713183877737e-02 1.000000000000000000e+00
4.799999999999999822e+00 2.297760756685287009e-01 5.208816545510054630e-02 1.000000000000000000e+00 2.830046216024224015e-01 4.649409370626533811e-02 1.000000000000000000e+00
5.000000000000000000e+00 2.071608483125428890e-01 5.206879884130770353e-02 1.000000000000000000e+00 2.864904096658756893e-01 4.710938093529854626e-02 1.000000000000000000e+00
5.200000000000000178e+00 1.881810601429816654e-01 5.141454463229943456e-02 1.000000000000000000e+00 2.874315026407605611e-01 4.775651202980218252e-02 1.000000000000000000e+00
5.400000000000000355e+00 1.574879753173662744e-01 5.106170094157163469e-02 0.000000000000000000e+00 2.789284568592965696e-01 4.765754656187161376e-02 1.000000000000000000e+00
5.600000000000000533e+00 1.424000977192317607e-01 4.452252420454604065e-02 0.000000000000000000e+00 2.653793340083360208e-01 4.594535496995050955e-02 1.000000000000000000e+00
