10	7.964768614745196	0.0	8.727103010303866
11	8.01231258713355	0.0	9.19334738921396
12	8.121492990422002	0.0	9.650975108639823
13	8.211611525282288	0.0	10.07318915470864
14	8.267293905881004	0.0	10.483696258871744
15	8.367793731476276	0.0	10.878379622268193
16	8.43399149581196	0.0	11.262513363302448
17	8.568822038703784	0.0	11.640011057365768
18	8.653040910117584	0.0	12.00053893537795
19	8.707623077658091	0.0	12.349877183581977
1	3.0652625385498125	0.0	1.8124565597076536
20	8.744777801753902	0.0	12.693195355051612
21	8.840269037354856	0.0	13.024075671965502
22	8.868393755619154	0.0	13.348019069357157
23	8.878027062937637	0.0	13.669293973032882
24	8.938375226045203	0.0	13.976729662054792
25	8.94549792600649	0.0	14.28253159201069
26	8.962913114787664	0.0	14.580973499042202
27	9.015240506953818	0.0	14.870694634442636
28	9.054563098429627	0.0	15.157455833853744
29	9.073073264367883	0.0	15.440922976024922
2	4.732887393965284	0.0	3.2296835102710912
30	9.12615534347346	0.0	15.718152268678384
31	9.16676424405742	0.0	15.992340570373269
32	9.162867477693403	0.0	16.261637742875468
33	9.197742721177868	0.0	16.528180129834354
34	9.19678002138291	0.0	16.78551148131937
35	9.2196961099645	0.0	17.042797138457264
36	9.250559694778671	0.0	17.29672070206921
37	9.294112861519391	0.0	17.54861575320534
38	9.310438229499447	0.0	17.794757340256457
39	9.333406063429793	0.0	18.036958941556385
3	5.735841430760814	0.0	4.278128912200533
40	9.358153508938415	0.0	18.27662840900599
41	9.371754196131524	0.0	18.510736961243026
42	9.384848953059363	0.0	18.74527026633379
43	9.389296434098972	0.0	18.97172202441845
44	9.418960366971628	0.0	19.20111062322654
45	9.436915251479997	0.0	19.425156105397058
46	9.43220871873674	0.0	19.643947883519996
47	9.435796276912892	0.0	19.865121281150376
48	9.426991271113087	0.0	20.084907674161652
49	9.460077317633734	0.0	20.302267245934658
4	6.373639278931647	0.0	5.133753803066551
50	9.474805349058023	0.0	20.51588094868055
5	6.763963747025724	0.0	5.875952329767781
6	7.171655933630515	0.0	6.541404416222052
7	7.436177348342212	0.0	7.14705283285092
8	7.626232578582447	0.0	7.703937224032163
9	7.850403558185991	0.0	8.227798068867926
