10	7.3508283552776	0.0	1.2201118666274318
11	7.536704810451044	0.0	1.2887503880738589
12	7.7417610360691915	0.0	1.3545201440642831
13	7.892435725579275	0.0	1.4160042764466831
14	8.069483652938807	0.0	1.4761548374020947
15	8.161200128594919	0.0	1.533825672638151
16	8.318753673827793	0.0	1.5894766525913488
17	8.470998829377166	0.0	1.6445564670823685
18	8.520165348308069	0.0	1.6976529079044138
19	8.601995533621782	0.0	1.7487672354639463
1	2.0192322213069565	0.0	0.19546363447489326
20	8.670624532019067	0.0	1.7978578171169721
21	8.799345989101395	0.0	1.8465788415986577
22	8.874142484448017	0.0	1.8933537432160394
23	9.000680644409083	0.0	1.9387953179323967
24	9.07443781495906	0.0	1.9837897864781056
25	9.14714507995731	0.0	2.0281897869957053
26	9.233240700392068	0.0	2.0712889604628755
27	9.291110719801535	0.0	2.113025654693006
28	9.375096608909839	0.0	2.154954484533162
29	9.439760289251389	0.0	2.195531153187776
2	3.577399124976963	0.0	0.41037069219400885
30	9.527004215984158	0.0	2.2353006326866334
31	9.569481925626224	0.0	2.275120751225704
32	9.632065887528665	0.0	2.314921857109094
33	9.677803474605591	0.0	2.354150504193943
34	9.718488109795112	0.0	2.392584217895984
35	9.757434358426899	0.0	2.4299092666348123
36	9.7674538752859	0.0	2.4668477885993783
37	9.786744071664538	0.0	2.503530416638681
38	9.819000352887938	0.0	2.5404672124026817
39	9.881741874487519	0.0	2.576627111058551
3	4.481314832673585	0.0	0.5648677188406898
40	9.961449947466347	0.0	2.611972860031868
41	9.992103848297965	0.0	2.646191994650838
42	10.03717350756558	0.0	2.680357050254116
43	10.072743255151572	0.0	2.713514423652967
44	10.080454123098875	0.0	2.7469532162323613
45	10.133606901664216	0.0	2.7792426312547183
46	10.162925341048798	0.0	2.8120957777031514
47	10.225373890598295	0.0	2.8442954015918622
48	10.214166306973347	0.0	2.876332867835235
49	10.216221973173083	0.0	2.9085917764568228
4	5.179546573083601	0.0	0.6924650261045626
50	10.257735027950586	0.0	2.9396964179491425
5	5.7330228018726395	0.0	0.801569338297443
6	6.197034184634978	0.0	0.8995381426074064
7	6.6311202935468305	0.0	0.9880291150533435
8	6.95108415427005	0.0	1.069808488403161
9	7.18183407136273	0.0	1.1465419522230347
