10	7.114859186267291	0.0	3.12175687546754
11	7.203377355135936	0.0	3.2888930954695548
12	7.277231732784428	0.0	3.4472437527107456
13	7.356207212224254	0.0	3.5982102165484564
14	7.451686416552301	0.0	3.742782276543615
15	7.506015335981845	0.0	3.8825789003170126
16	7.556384703698419	0.0	4.016329333376214
17	7.583468011742614	0.0	4.147971992693419
18	7.61692175460235	0.0	4.277348653201848
19	7.648485914838398	0.0	4.403888062466839
1	2.99289410960038	0.0	0.6765107625770048
20	7.680609318622808	0.0	4.524492040648806
21	7.704895943502256	0.0	4.6429973526362405
22	7.733968820542368	0.0	4.758331828212786
23	7.745500381435877	0.0	4.871375248128462
24	7.790589593156699	0.0	4.982921995335325
25	7.824815530893294	0.0	5.091739099505855
26	7.840570341142918	0.0	5.199059129391809
27	7.856282612115723	0.0	5.30329370110704
28	7.845037816746103	0.0	5.4053972802502015
29	7.846002946037787	0.0	5.506518947458834
2	4.586565549312337	0.0	1.183689499785657
30	7.862019156487703	0.0	5.6050250713768035
31	7.865777987240291	0.0	5.702882472330582
32	7.903677767798918	0.0	5.799604892588149
33	7.949109927643506	0.0	5.895023754577318
34	7.973449655192496	0.0	5.988352157895091
35	8.002554098506305	0.0	6.080327027187507
36	8.021828692477728	0.0	6.171361893683338
37	8.02030714994234	0.0	6.260847604167899
38	8.03246381933333	0.0	6.349017899893226
39	8.051003589838468	0.0	6.436280602603605
3	5.392802489446093	0.0	1.5505682492056017
40	8.070192329558795	0.0	6.521939878198931
41	8.069022475057317	0.0	6.606531342881056
42	8.100246820463113	0.0	6.690274458294937
43	8.101754637943992	0.0	6.7729241973561125
44	8.111544388126859	0.0	6.855838745055673
45	8.114272736992168	0.0	6.935869022598923
46	8.127581103152297	0.0	7.014571443944248
47	8.135803740909997	0.0	7.093726806230815
48	8.132949440991718	0.0	7.170471176766085
49	8.122552455579136	0.0	7.24644067452462
4	5.8914298379896834	0.0	1.8513633417197133
50	8.131357989594294	0.0	7.323156903724419
5	6.19469386476268	0.0	2.113261288176964
6	6.405664749662353	0.0	2.3471964216572907
7	6.64918405071524	0.0	2.563478037541692
8	6.823064748109227	0.0	2.7616737258313213
9	6.989767229976288	0.0	2.9466164062262727
