0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 2.479786449811331034e-02 1.130487036660014939e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000111e-01 7.416714268202745201e-03 7.229644244940124954e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.999999999999999889e-01 3.670008068068253502e-03 7.745216468814989513e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000222e-01 5.368929407462105438e-03 1.018136577170878666e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e-01 5.024212346969935761e-04 5.162637758648564411e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.999999999999999778e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000666e-01 4.860372240212904862e-04 2.619367696044178398e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000444e-01 5.802935986584657454e-04 2.325730755270573433e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000222e-01 2.221139780406385144e-04 3.793493242760712352e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 4.964489451883980636e-04 9.438390065946349137e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000089e+00 1.436029491428340962e-04 4.543523980860848105e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.199999999999999956e+00 1.309790794968266302e-02 1.361491826425906618e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000044e+00 2.037176420992117126e-02 1.847138243212152406e-02 0.000000000000000000e+00 2.360155143456399603e-03 1.015863427549699646e-02 0.000000000000000000e+00
1.400000000000000133e+00 2.678642283270716781e-02 1.813438505619780622e-02 0.000000000000000000e+00 1.461013101200434256e-03 9.558013575309658172e-03 0.000000000000000000e+00
1.500000000000000000e+00 1.795030851440303568e-02 1.279147221625333113e-02 0.000000000000000000e+00 7.452678884234087116e-04 9.806456842745633548e-03 0.000000000000000000e+00
1.600000000000000089e+00 1.778256570362885328e-02 1.400021753845262333e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.699999999999999956e+00 1.446683495508996158e-02 1.372725171653741902e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000044e+00 1.389061077110367338e-02 1.267967500050234259e-02 0.000000000000000000e+00 3.279619634534035669e-03 9.645732101505294365e-03 0.000000000000000000e+00
1.900000000000000133e+00 2.152754540605402583e-02 1.180847290434249713e-02 0.000000000000000000e+00 8.555299192757145899e-03 1.044179595685187749e-02 0.000000000000000000e+00
2.000000000000000000e+00 1.058494945729252477e-02 8.796959845050501825e-03 0.000000000000000000e+00 9.359304000415064398e-03 9.952775872947001654e-03 0.000000000000000000e+00
2.100000000000000089e+00 2.174771764967200517e-03 1.204010593799347863e-02 0.000000000000000000e+00 1.418500721368950827e-02 2.017550750362881451e-02 0.000000000000000000e+00
2.200000000000000178e+00 2.414567158700116258e-03 1.245521906089908613e-02 0.000000000000000000e+00 2.241215097064589833e-03 9.950285406771217089e-03 0.000000000000000000e+00
2.300000000000000266e+00 1.251093629780296269e-03 1.710825948619914411e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.399999999999999911e+00 2.837087034210203969e-03 1.391930151605178141e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+00 7.185066430932818445e-03 1.384601709781406453e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000089e+00 6.141725869030219970e-03 1.358258395097020066e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
